title,content,date,source,id,keyword/weight
国内虹鳟代表性养殖群体的高通量SNP芯片检测及遗传分析,"本研究旨在对国内虹鳟（Oncorhynchus mykiss）代表性养殖群体开展全基因组水平的遗传评估。利用57K单核苷酸多态性（single nucleotide polymorphism,SNP）芯片,检测了来自不同地域的6个虹鳟养殖群体样本共计48尾,包括黑龙江虹鳟、黑龙江金鳟、四川虹鳟、四川金鳟、北京虹鳟和北京金鳟,共获得有效SNP位点50201个,在中国虹鳟中的多态比例达到97.7%,表明该芯片虽然基于美国和挪威虹鳟群体设计,但对中国群体同样具有良好的适用性。各群体最小等位基因频率均值为0.240~0.267,与国外主流养殖群体相近,黑龙江虹鳟、四川虹鳟和北京虹鳟群体内遗传多样性丰富,多态位点比例为83.6%~84.9%,与国外主流养殖群体相近,而黑龙江金鳟、四川金鳟和北京金鳟,多态位点比例相对较低,在60.2%~76.9%范围内。应用6个中国虹鳟群体和2个美国虹鳟群体数据开展系统发育分析、主成分分析和群体遗传结构STRUCTURE分析,结果显示8个群体可分为3个祖源类群,其中3个金鳟群体为遗传联系较紧密的一个类群,黑龙江虹鳟和北京虹鳟为一个类群,而四川虹鳟与2个美国虹鳟群体... ",2018/5/15,中国水产科学,cnki49636,虹鳟|1.0
基于mtDNA-COⅠ的云南西花蓟马的遗传分析,"西花蓟马是我国重要的入侵害虫之一,为了解其不同地理种群的遗传分化,测定了云南6个地理种群141个个体的mtDNA-COⅠ基因片段。结果表明:在比对的433bp基因片段中,变异位点19个,共检测出5个共享单倍型,单倍型间出现了明显的遗传分化,证实了云南西花蓟马为一个复合种群。地理种群间的遗传距离较低,遗传距离与地理距离无显著相关性。各地理种群西花蓟马的遗传分化指数Fst为-0.021 19,种群间变异多为负值,表明云南西花蓟马种群遗传变异主要来自于种群内部,种群间未发生明显的遗传分化。 ",2014/10/8,植物保护,cnki49639,西花蓟马|1.0
开发利用水杨梅  构建生态防护带——鄱阳湖(抚河段)生态修复、生态保护探究,"本文应用利用生态学和恢复生态学原理,探究发现了水杨梅[1]耐旱（涝）、耐贫瘠、耐砍伐、抗沙化、抗冲刷、抗虫害、抑制黄顶菊;抗污染,净化水质等生态特性。提出了在鄱阳湖（抚河段）开发利用水杨梅构建生态防护带,形成生态屏障,以应对该流域污染及因廖坊水库蓄水带来的负面影响,以利生态修复、生态保护的科学构想。在鄱阳湖（抚河段）部分流域的河沿（水位线）和荒坡、浅滩上,适度开发利用水杨梅,有利于减轻污染,净化水质,能有效抑制黄顶菊;能抵抗和平缓水浪对河沿或沙滩的冲击,减轻水土流失和保湿降温。能为人们的保健提供天然中草药;能有效遏制沙化和增加湿地绿化与美化。同时,在浅水沙地上,利用水杨梅形成的群落,使众多有过滤作用的水草能有依附,有利于缓解局部热导,也为昆虫、水鸟或其他动物提供更多的栖身地,有利于该流域生态系统性、生物多样性。 ",2014/10/23,湖泊保护与生态文明建设——第四届中国湖泊论坛论文集,cnki4964,"水土流失,黄顶菊|0.3333333333333333,0.6666666666666666"
裙带菜(Undaria pinnatifida)类囊体膜分离及光谱性质研究,"利用CaCl2溶液浸泡和超声波粉碎细胞技术相结合,从裙带菜细胞中提取类囊体膜。采用蔗糖密度梯度超速离心的方法（蔗糖密度梯度为60%、50%、40%、30%、20%、15%和10%）纯化类囊体膜。结果表明纯化的类囊体膜位于50%的蔗糖密度梯度。并进行光谱性质分析,从吸收光谱中可以看出最高峰位于670nm,荧光发射光谱最高峰位于680nm,缺少高等植物具有的730nm特征峰。 ",2008/5/15,盐业与化工,cnki50115,裙带菜|1.0
浅谈呼和浩特机场雷暴特征,"统计分析呼和浩特机场2012-2017年雷暴观测资料,得出呼和浩特年雷暴平均日数为40.6d,初雷日期逐渐提早,最晚终雷日期逐渐退后,但年雷暴次数无明显变化趋势;分析了2017年9月22日的强雷暴天气的发展过程及各气象要素的变化,表明强雷暴过境时,地面风向风速、气温、气压等气象要素均会发生强烈变化,且它们的变化均与雷暴伴随的强降水及冰雹的开始停止及变化时间基本一致。 ",2018/8/15,科学技术创新,cnki50117,"冰雹,雷暴|0.14285714285714285,0.8571428571428571"
北方高寒地区镜鲤越冬技术要点,"＜正＞黑龙江省方正县位于黑龙江省中部,冬季气候寒冷,池塘冰层厚度达50cm以上。在漫长的6个月越冬期间,有将近5个月的冰封期。长时间的越冬,镜鲤自身能量消耗较大,体质相对较差。镜鲤越冬管理十分重要,每一个生产环节都不可忽视。方正县水产总站经过多年的实践,总结出镜鲤越冬技术要点如下。 ",2011/6/15,黑龙江水产,cnki50118,镜鲤|1.0
细针穿刺细胞学及术中冰冻活组织检查在乳腺肿瘤诊断中的意义研究,"目的:分析研讨细针穿刺细胞学及术中冰冻活组织检查在乳腺肿瘤诊断中的价值。方法:随机从我院2016年6月至2018年5月期间收治的乳腺肿瘤患者中抽取20例进行讨论,此次诊断金标准为术后病理结果,术前患者均接受细针穿刺细胞学检查,术中实施冰冻活组织检查,将检查结果与病理检查结果进行比较。结果:术中冰冻活组织检查共确诊18例（90.00%）与病理检查100%比较,组间数据无统计学意义（P＞0.05）;细针穿刺细胞学共确诊17例（85.00%）与病理检查100%比较,组间数据无统计学意义（P＞0.05）。细针穿刺细胞学敏感性为94.44%（17/18）,特异度为50.00%（1/2）,阳性预测值94.44%（17/18）,阴性预测值为50.00%（1/2）。术中冰冻组织检查敏感性为94.74%（18/19）,特异度为100.00%（1/1）,阳性预测值94.74%（18/19）,阴性预测值为100.00%（1/1）。结论:临床诊断乳腺肿瘤时可根据实际状况选择冰冻活组织检查或细针穿刺细胞学方式进行检查诊断,此两种方式诊断准确率均较高,在早期诊断乳腺肿瘤疾病中作用突出。 ",2019/10/15,黑龙江中医药,cnki50119,冰冻|1.0
趣谈龙虾,"＜正＞在夏天的夜市,小龙虾往往在大排档占据着重要地位,被饕餮食客们所喜爱。说起龙虾,实际上是一些不同物种的统称,常见如澳洲龙虾、波士顿龙虾和小龙虾,等等。它们之间有什么不同呢?本文对以上龙虾进行简单地介绍。特殊结构与习性真正的龙虾是没有大钳子的,如澳洲龙虾,学名澳洲岩龙虾,是根正苗红的龙虾家族成员,没有那双大钳子,反而是像京剧花旦一样,有着两根粗壮的长须。相比鳌虾,澳洲龙虾头部更显扁平,周身橘红色或火红色,好像红袍加身一样。它们成体2000g～3000g,在龙虾中属于大个子。澳洲龙虾生活在澳大利亚西部海域,那里海水凉爽洁净,孕育着众多生物种群。 ",2020/11/20,化石,cnki5012,龙虾|1.0
"品味生存,咏叹生命——评郭小东中篇小说集《雨天的曼陀罗》","郭小东是新时期广东省最重要的作家之一。《雨天的曼陀罗》是其迄今为止所有中篇小说的结集,也是新时期文学特别是中篇小说领域的重要作品。综观《雨天的曼陀罗》中的七部中篇小说,热爱生活、品味生存、咏叹生命、追寻价值,始终是作家执着的主题,也是其创作的灵魂与内核,体现出其博大深邃的人文情怀。 ",2014/4/15,韩山师范学院学报,cnki50120,曼陀罗|1.0
黄海典型漂浮大型藻类光谱特征分析,"利用实测高光谱和多光谱相机数据对在黄海海域采集的浒苔和马尾藻样本进行光谱特征分析。结果显示:漂浮大型藻类的高光谱反射率均值（RmeanH）与多光谱反射率均值（RmeanM）、高光谱藻类指数（VB-FAHH）与多光谱藻类指数（VB-FAHM）之间的相对误差小于15.6%,说明这两种数据具有较好的一致性;基于光谱特征波长的反射率建立比值光谱指数,其中浒苔和马尾藻的差异最为明显的是R640/R554指数;基于多光谱相机计算反射谷深度指数（T-depth）,采用阈值法来区分浒苔和马尾藻,T-depth阈值的区分精度分别为69.6%±30.0%和69.6%±24.3%,稍优于虚拟基线漂浮藻类指数（VB-FAH）阈值的区分精度。 ",2018/9/15,海洋与湖沼,cnki50123,浒苔|1.0
紫贻贝（Mytilus　edulis　L．）鳃的研究,用光镜和扫描电镜观察了紫贻贝鳃的组织学和表面结构。鳃丝上皮由六个区带的细胞组成：前纤毛柱状细胞、前侧纤毛柱状细胞、无纤毛柱状细胞、侧纤毛柱状细胞、立方或扁平细胞及后纤毛柱状细胞。各种柱状细胞的纤毛与食物的运输及水流的产生有关。立方或扁平细胞为呼吸上皮区，其组织学和表面结构有助于进行气体交换。 ,1996/10/25,齐鲁渔业,cnki50124,紫贻贝|1.0
模拟酸雨对水葫芦根部H+、NH4+、NO3-通量的影响,"以水葫芦为材料,采用水培法,利用非损伤微测技术,研究了富营养条件下喷施p H值为2.0模拟酸雨后1、3、6、12、24 h水葫芦细根根尖0~3 mm区域H+、NH+4、NO-3离子通量的变化。结果表明,喷施酸雨后24 h内,水葫芦根系对H+和NH+4为净吸收,对NO-3为净排放;短期内酸雨对水葫芦根部H+、NH+4、NO-3离子通量无显著性影响（P＞0.05）;对3种离子做皮尔逊相关性分析,发现两两之间无显著相关性。 ",2015/6/25,江苏农业科学,cnki50125,"水葫芦,酸雨|0.5714285714285714,0.42857142857142855"
辽宁省小流域设计洪水过程线概化方法研究,"文章结合辽宁全省流域面积在600km~2以下的63个水文站点,选取900场实测洪水,确定各站点洪水涨洪历时及洪水总历时,在此基础上分别计算各场次洪水的形状系数γ及峰值比Qt/Qm值,从而建立辽宁省东、中部及西部γ-t-Qt/Qm关系图,依据此概化出辽宁省小流域2种设计洪水过程线线型。研究成果可用于辽宁省无径流资料区域洪水计算。 ",2021/12/6,水利技术监督,cnki5067,洪水|1.0
基于卫星遥感与降雨的山火风险评估,"研究了湖北省超特高压输电走廊区域的地表植被覆盖及植被归一化指数（NDVI）、卫星遥感火点、降雨量等因素与湖北冬春季输电走廊山火发生之间的关系,提出了一种月度输电走廊山火风险评估模型。该模型以基于地表植被覆盖和历史火点密度的湖北省山火风险平均结果为基础,引入每月的MODIS NDVI和当月的湖北地区89个气象站降雨量数据作为变量,以实际走廊山火事故作为评价指标,构建评价函数。利用湖北地区2015年冬春季输电走廊山火故障数据进行验证,结果表明该模型获取的山火评估结果与故障数据具有较好的一致性。 ",2018/1/15,消防科学与技术,cnki50671,山火|1.0
2018年5月天山南坡两次翻山大风成因对比分析,"利用高空、地面常规探测资料及ERA-interim 0.25°×0.25°再分析资料,对2018年5月7日和24日影响天山南坡的两次翻山大风天气进行诊断分析。结果表明:500 hPa两脊一槽的经向环流是两次大风的环流背景,西南—东北走向的冷槽、300 hPa高空急流、低空急流、巴尔喀什湖冷高压、南疆盆地热低压是主要影响系统;强的水平气压梯度力和地形产生的下坡效应是主要原因,对流层中层强冷平流侵入南疆是造成大风天气的重要热力条件;大风最强时段与经向垂直环流圈出现时间、维持时间有较好对应;大风期间,天山山区附近500～800 hPa有强烈锋生现象,自低到高呈现向北倾斜的结构。 ",2019/10/15,沙漠与绿洲气象,cnki50673,大风|1.0
辽宁省松树检疫性害虫发生特点、区域及防治对策,危害辽宁省松树的检疫性害虫有松材线虫、红脂大小蠹和日本松干蚧，3种害虫均具有寄主范围广、传播速度快、致病力强、传播途径多样等特点，威胁辽宁省松林生态安全，本文介绍3种害虫发生现状，并提出了防治对策。 ,2022/6/8,新农业,cnki50675,"红脂大小蠹,日本松干蚧,松材线虫|0.3333333333333333,0.3333333333333333,0.3333333333333333"
